element_id,grouped_element_key,task,level,takt_zone_id,allocation_room,source_category,source_original_category,quantity,quantity_unit,allocation_method,split_from_element_id,split_share
1995789,1995789,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 154,Walls,,1.0,EA,nearest centroid fallback,,1.0
1995789,1995789,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 154,Walls,,79.0,SF,nearest centroid fallback,,1.0
2001822,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2001823,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2001824,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,room parameter,,1.0
2001825,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,room parameter,,1.0
2001826,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,room parameter,,1.0
2008439,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2008440,mep-assembly:1773440:x-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2008441,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2008442,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2008443,mep-assembly:1773440:y-long,MEP,L 1,L 1 Takt Zone 12,L 1 Room 211,Plumbing Fixtures,,1.0,EA,nearest centroid fallback,,1.0
2008766,2008766,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,1.0,EA,nearest centroid fallback,,1.0
2008766,2008766,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,93.0,SF,nearest centroid fallback,,1.0
2008773,2008773,Doors,L 1,L 1 Takt Zone 13,L 1 Room 199,Doors,,1.0,EA,nearest centroid fallback,,1.0
2009644,2009644,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,centroid in room polygon,,1.0
2009644,2009644,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,34.0,SF,centroid in room polygon,,1.0
2009682,2009682,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,1.0,EA,nearest centroid fallback,,1.0
2009682,2009682,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,24.0,SF,nearest centroid fallback,,1.0
2009903,2009903,Ceiling,L 1,L 1 Takt Zone 13,L 1 Room 199,Ceilings,,1.0,EA,nearest centroid fallback,,1.0
2012235,2012235,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,1.0,EA,centroid in room polygon,,1.0
2012235,2012235,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,35.0,SF,centroid in room polygon,,1.0
2168568,2168568,Interior Walls,L 1,L 1 Takt Zone 1,L 1 Room 169,Walls,,1.0,EA,nearest centroid fallback,,1.0
2168568,2168568,Interior Finishes,L 1,L 1 Takt Zone 1,L 1 Room 169,Walls,,90.0,SF,nearest centroid fallback,,1.0
2168964,2168964,Interior Walls,L 1,L 1 Takt Zone 1,L 1 Room 168,Walls,,1.0,EA,nearest centroid fallback,,1.0
2168964,2168964,Interior Finishes,L 1,L 1 Takt Zone 1,L 1 Room 168,Walls,,74.0,SF,nearest centroid fallback,,1.0
2169090,2169090,Interior Walls,L 1,L 1 Takt Zone 2,L 1 Room 171,Walls,,1.0,EA,nearest centroid fallback,,1.0
2169090,2169090,Interior Finishes,L 1,L 1 Takt Zone 2,L 1 Room 171,Walls,,121.0,SF,nearest centroid fallback,,1.0
2169420,2169420,Interior Walls,L 1,L 1 Takt Zone 7,L 1 Room 179,Walls,,1.0,EA,nearest centroid fallback,,1.0
2169420,2169420,Interior Finishes,L 1,L 1 Takt Zone 7,L 1 Room 179,Walls,,125.0,SF,nearest centroid fallback,,1.0
2169589,2169589,Interior Walls,L 1,L 1 Takt Zone 3,L 1 Room 172,Walls,,1.0,EA,nearest centroid fallback,,1.0
2169589,2169589,Interior Finishes,L 1,L 1 Takt Zone 3,L 1 Room 172,Walls,,90.0,SF,nearest centroid fallback,,1.0
2169746,2169746,Interior Walls,L 1,L 1 Takt Zone 4,L 1 Room 174,Walls,,1.0,EA,nearest centroid fallback,,1.0
2169746,2169746,Interior Finishes,L 1,L 1 Takt Zone 4,L 1 Room 174,Walls,,128.0,SF,nearest centroid fallback,,1.0
2169836,2169836,Interior Walls,L 1,L 1 Takt Zone 4,L 1 Room 175,Walls,,1.0,EA,nearest centroid fallback,,1.0
2169836,2169836,Interior Finishes,L 1,L 1 Takt Zone 4,L 1 Room 175,Walls,,90.0,SF,nearest centroid fallback,,1.0
2170012,2170012,Interior Walls,L 1,L 1 Takt Zone 5,L 1 Room 177,Walls,,1.0,EA,nearest centroid fallback,,1.0
2170012,2170012,Interior Finishes,L 1,L 1 Takt Zone 5,L 1 Room 177,Walls,,128.0,SF,nearest centroid fallback,,1.0
2170228,2170228,Interior Walls,L 1,L 1 Takt Zone 6,L 1 Room 178,Walls,,1.0,EA,nearest centroid fallback,,1.0
2170228,2170228,Interior Finishes,L 1,L 1 Takt Zone 6,L 1 Room 178,Walls,,90.0,SF,nearest centroid fallback,,1.0
2173074,2173074,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,1.0,EA,nearest centroid fallback,,1.0
2173074,2173074,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,56.0,SF,nearest centroid fallback,,1.0
2173306,2173306,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,1.0,EA,nearest centroid fallback,,1.0
2173306,2173306,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,89.0,SF,nearest centroid fallback,,1.0
2175265,2175265,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,centroid in room polygon,,1.0
2175265,2175265,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,11.0,SF,centroid in room polygon,,1.0
2175573,2175573,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,1.0,EA,nearest centroid fallback,,1.0
2175573,2175573,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 201,Walls,,16.0,SF,nearest centroid fallback,,1.0
2175574,2175574,Doors,L 1,L 1 Takt Zone 8,L 1 Room 150,Doors,,1.0,EA,centroid in room polygon,,1.0
2177547,2177547,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,centroid in room polygon,,1.0
2177547,2177547,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,111.0,SF,centroid in room polygon,,1.0
2178162,2178162,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2178162,2178162,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,104.0,SF,nearest centroid fallback,,1.0
2179179,2179179,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2179179,2179179,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,44.0,SF,nearest centroid fallback,,1.0
2179180,2179180,Doors,L 1,L 1 Takt Zone 8,L 1 Room 150,Doors,,1.0,EA,centroid in room polygon,,1.0
2179181,2179181,Doors,L 1,L 1 Takt Zone 12,L 1 Room 211,Doors,,1.0,EA,nearest centroid fallback,,1.0
2179182,2179182,Doors,L 1,L 1 Takt Zone 8,L 1 Room 150,Doors,,1.0,EA,centroid in room polygon,,1.0
2179183,2179183,Doors,L 1,L 1 Takt Zone 8,L 1 Room 150,Doors,,1.0,EA,centroid in room polygon,,1.0
2179184,2179184,Doors,L 1,L 1 Takt Zone 12,L 1 Room 211,Doors,,1.0,EA,room parameter,,1.0
2180110,2180110,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2180110,2180110,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,154.0,SF,nearest centroid fallback,,1.0
2180442,2180442,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2180442,2180442,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,91.0,SF,nearest centroid fallback,,1.0
2180533,2180533,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2180533,2180533,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,72.0,SF,nearest centroid fallback,,1.0
2180534,2180534,Doors,L 1,L 1 Takt Zone 8,L 1 Room 150,Doors,,1.0,EA,centroid in room polygon,,1.0
2181281,2181281,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181281,2181281,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,162.0,SF,nearest centroid fallback,,1.0
2181374,2181374,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181374,2181374,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,162.0,SF,nearest centroid fallback,,1.0
2181467,2181467,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181467,2181467,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,166.0,SF,nearest centroid fallback,,1.0
2181576,2181576,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181576,2181576,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,21.0,SF,nearest centroid fallback,,1.0
2181652,2181652,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181652,2181652,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,30.0,SF,nearest centroid fallback,,1.0
2181844,2181844,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2181844,2181844,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,47.0,SF,nearest centroid fallback,,1.0
2182227,2182227,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182227,2182227,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,109.0,SF,nearest centroid fallback,,1.0
2182307,2182307,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182307,2182307,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,89.0,SF,nearest centroid fallback,,1.0
2182383,2182383,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182383,2182383,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,74.0,SF,nearest centroid fallback,,1.0
2182799,2182799,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182799,2182799,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,28.0,SF,nearest centroid fallback,,1.0
2182891,2182891,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182891,2182891,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,11.0,SF,nearest centroid fallback,,1.0
2182951,2182951,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182951,2182951,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,57.0,SF,nearest centroid fallback,,1.0
2182952,2182952,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2182952,2182952,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,89.0,SF,nearest centroid fallback,,1.0
2183057,2183057,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2183057,2183057,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,19.0,SF,nearest centroid fallback,,1.0
2183140,2183140,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2183140,2183140,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,19.0,SF,nearest centroid fallback,,1.0
2183250,2183250,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,1.0,EA,nearest centroid fallback,,1.0
2183250,2183250,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 199,Walls,,155.0,SF,nearest centroid fallback,,1.0
2186907,2186907,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2186907,2186907,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,89.0,SF,nearest centroid fallback,,1.0
2187596,2187596,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,centroid in room polygon,,1.0
2187596,2187596,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,49.0,SF,centroid in room polygon,,1.0
2187668,2187668,Interior Walls,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,1.0,EA,nearest centroid fallback,,1.0
2187668,2187668,Interior Finishes,L 1,L 1 Takt Zone 8,L 1 Room 150,Walls,,130.0,SF,nearest centroid fallback,,1.0
2190702,2190702,Interior Walls,L 1,L 1 Takt Zone 16,L 1 Room 157,Walls,,1.0,EA,nearest centroid fallback,,1.0
2190702,2190702,Interior Finishes,L 1,L 1 Takt Zone 16,L 1 Room 157,Walls,,141.0,SF,nearest centroid fallback,,1.0
2191628,2191628,Interior Walls,L 1,L 1 Takt Zone 15,L 1 Room 159,Walls,,1.0,EA,nearest centroid fallback,,1.0
2191628,2191628,Interior Finishes,L 1,L 1 Takt Zone 15,L 1 Room 159,Walls,,91.0,SF,nearest centroid fallback,,1.0
2213793,2213793,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2213793,2213793,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,10.0,SF,nearest centroid fallback,,1.0
2394901,2394901,Ceiling,L 1,L 1 Takt Zone 12,L 1 Room 211,Ceilings,,1.0,EA,nearest centroid fallback,,1.0
2615728,2615728,Interior Walls,L 1,L 1 Takt Zone 15,L 1 Room 159,Walls,,1.0,EA,nearest centroid fallback,,1.0
2615728,2615728,Interior Finishes,L 1,L 1 Takt Zone 15,L 1 Room 159,Walls,,68.0,SF,nearest centroid fallback,,1.0
2616499,2616499,Interior Walls,L 1,L 1 Takt Zone 15,L 1 Room 158,Walls,,1.0,EA,nearest centroid fallback,,1.0
2616499,2616499,Interior Finishes,L 1,L 1 Takt Zone 15,L 1 Room 158,Walls,,84.0,SF,nearest centroid fallback,,1.0
2616985,2616985,Interior Walls,L 1,L 1 Takt Zone 16,L 1 Room 157,Walls,,1.0,EA,nearest centroid fallback,,1.0
2616985,2616985,Interior Finishes,L 1,L 1 Takt Zone 16,L 1 Room 157,Walls,,80.0,SF,nearest centroid fallback,,1.0
2618520,2618520,Interior Walls,L 1,L 1 Takt Zone 16,L 1 Room 156,Walls,,1.0,EA,nearest centroid fallback,,1.0
2618520,2618520,Interior Finishes,L 1,L 1 Takt Zone 16,L 1 Room 156,Walls,,71.0,SF,nearest centroid fallback,,1.0
2618822,2618822,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 155,Walls,,1.0,EA,nearest centroid fallback,,1.0
2618822,2618822,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 155,Walls,,79.0,SF,nearest centroid fallback,,1.0
2619379,2619379,Interior Walls,L 1,L 1 Takt Zone 13,L 1 Room 154,Walls,,1.0,EA,nearest centroid fallback,,1.0
2619379,2619379,Interior Finishes,L 1,L 1 Takt Zone 13,L 1 Room 154,Walls,,72.0,SF,nearest centroid fallback,,1.0
2623336,2623336,Interior Walls,L 1,L 1 Takt Zone 11,L 1 Room 145,Walls,,1.0,EA,nearest centroid fallback,,1.0
2623336,2623336,Interior Finishes,L 1,L 1 Takt Zone 11,L 1 Room 145,Walls,,56.0,SF,nearest centroid fallback,,1.0
2624323,2624323,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2624323,2624323,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,110.0,SF,nearest centroid fallback,,1.0
2625194,2625194,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2625194,2625194,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,62.0,SF,nearest centroid fallback,,1.0
2626110,2626110,Interior Walls,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,1.0,EA,nearest centroid fallback,,1.0
2626110,2626110,Interior Finishes,L 1,L 1 Takt Zone 14,L 1 Room 206,Walls,,51.0,SF,nearest centroid fallback,,1.0
2626412,2626412,Interior Walls,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,1.0,EA,nearest centroid fallback,,1.0
2626412,2626412,Interior Finishes,L 1,L 1 Takt Zone 12,L 1 Room 211,Walls,,91.0,SF,nearest centroid fallback,,1.0
2628530,ceiling-footprint:1773274:129.273:191.479:124.867:133.68:184.499:198.458,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 206,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628531,ceiling-footprint:1440380:61.715:203.76:57.215:66.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 13,L 1 Room 154,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628532,ceiling-footprint:1440381:52.059:203.76:47.569:56.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 155,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628533,ceiling-footprint:1440382:42.382:203.76:37.882:46.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 156,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628534,ceiling-footprint:1440383:32.715:203.76:28.215:37.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 157,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628535,ceiling-footprint:1440384:23.048:203.76:18.548:27.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 158,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628536,ceiling-footprint:1440385:13.382:203.76:8.882:17.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 159,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628537,ceiling-footprint:1440388:3.72:203.76:-0.775:8.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 162,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628538,ceiling-footprint:1440376:15.736:162.218:8.757:22.715:150.333:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628539,ceiling-footprint:1440376:30.236:156.927:23.257:37.215:150.208:163.645,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628540,ceiling-footprint:1440376:7.857:182.213:-0.775:16.488:174.76:189.666,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,nearest centroid fallback,,1.0
2628541,ceiling-footprint:1440376:3.783:168.229:-0.775:8.34:162.354:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628542,ceiling-footprint:1440372:3.783:156.177:-0.775:8.34:150.333:162.021,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 146,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628543,ceiling-footprint:1773270:129.376:135.848:124.882:133.871:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 202,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628544,ceiling-footprint:1440406:109.715:135.843:105.215:114.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 180,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628545,ceiling-footprint:1440404:100.048:135.848:95.548:104.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 6,L 1 Room 178,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628546,ceiling-footprint:1440403:90.382:135.843:85.882:94.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 177,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628547,ceiling-footprint:1440402:80.715:135.843:76.215:85.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 5,L 1 Room 176,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628548,ceiling-footprint:1440401:71.048:135.843:66.548:75.548:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 175,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628549,ceiling-footprint:1440400:61.382:135.843:56.882:65.882:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 4,L 1 Room 174,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628550,ceiling-footprint:1440399:51.715:135.843:47.215:56.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 173,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628551,ceiling-footprint:1440398:42.048:135.848:37.548:46.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 3,L 1 Room 172,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628552,ceiling-footprint:1440397:32.382:135.848:27.882:36.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 171,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628553,ceiling-footprint:1440396:22.715:135.848:18.215:27.215:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 2,L 1 Room 170,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628554,ceiling-footprint:1440395:13.048:135.848:8.548:17.548:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 169,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628555,ceiling-footprint:1440394:3.553:135.848:-0.775:7.882:131.364:140.333,Ceiling,L 1,L 1 Takt Zone 1,L 1 Room 168,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628556,ceiling-footprint:1773278:117.34:164.687:110.382:124.298:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 210,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628557,ceiling-footprint:1440371:102.798:164.687:95.882:109.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 11,L 1 Room 145,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628558,ceiling-footprint:1440369:88.298:164.687:81.382:95.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 143,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628559,ceiling-footprint:1440368:73.798:164.687:66.882:80.715:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 10,L 1 Room 142,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628560,ceiling-footprint:1440376:59.298:164.687:52.382:66.215:160.041:169.333,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628561,ceiling-footprint:1440405:119.548:135.843:114.882:124.215:131.364:140.322,Ceiling,L 1,L 1 Takt Zone 7,L 1 Room 179,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628562,ceiling-footprint:1773274:129.273:191.479:124.867:133.68:184.499:198.458,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 206,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628563,ceiling-footprint:1440380:61.715:203.76:57.215:66.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 13,L 1 Room 154,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628564,ceiling-footprint:1440381:52.059:203.76:47.569:56.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 14,L 1 Room 155,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628565,ceiling-footprint:1440382:42.382:203.76:37.882:46.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 156,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628566,ceiling-footprint:1440383:32.715:203.76:28.215:37.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 16,L 1 Room 157,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628567,ceiling-footprint:1440384:23.048:203.76:18.548:27.548:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 158,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628568,ceiling-footprint:1440385:13.382:203.76:8.882:17.882:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 15,L 1 Room 159,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628569,ceiling-footprint:1440388:3.72:203.76:-0.775:8.215:198.999:208.52,Ceiling,L 1,L 1 Takt Zone 9,L 1 Room 162,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628570,ceiling-footprint:1440376:15.736:162.218:8.757:22.715:150.333:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628571,ceiling-footprint:1440376:30.236:156.927:23.257:37.215:150.208:163.645,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
2628572,ceiling-footprint:1440376:7.857:182.213:-0.775:16.488:174.76:189.666,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,nearest centroid fallback,,1.0
2628573,ceiling-footprint:1440376:3.783:168.229:-0.775:8.34:162.354:174.104,Ceiling,L 1,L 1 Takt Zone 8,L 1 Room 150,Parts,Ceilings,1.0,EA,centroid in room polygon,,1.0
