element_id,kit_id,order_id,item_name,build_code
1286534,MEP_L_1_G222_20291231,PO-000585,MEP Rough-In L 1 Group 222,MEP Rough-In | L 1 | MEP_L_1_G222
1286546,MEP_L_1_G222_20291231,PO-000585,MEP Rough-In L 1 Group 222,MEP Rough-In | L 1 | MEP_L_1_G222
1353452,MEP_L_1_G222_20291231,PO-000585,MEP Rough-In L 1 Group 222,MEP Rough-In | L 1 | MEP_L_1_G222
1287105,MEP_L_1_G223_20291231,PO-000586,MEP Rough-In L 1 Group 223,MEP Rough-In | L 1 | MEP_L_1_G223
1287496,MEP_L_1_G223_20291231,PO-000586,MEP Rough-In L 1 Group 223,MEP Rough-In | L 1 | MEP_L_1_G223
1287498,MEP_L_1_G223_20291231,PO-000586,MEP Rough-In L 1 Group 223,MEP Rough-In | L 1 | MEP_L_1_G223
1287091,MEP_L_1_G224_20291231,PO-000587,MEP Rough-In L 1 Group 224,MEP Rough-In | L 1 | MEP_L_1_G224
1287092,MEP_L_1_G224_20291231,PO-000587,MEP Rough-In L 1 Group 224,MEP Rough-In | L 1 | MEP_L_1_G224
1287104,MEP_L_1_G224_20291231,PO-000587,MEP Rough-In L 1 Group 224,MEP Rough-In | L 1 | MEP_L_1_G224
1287117,MEP_L_1_G225_20291231,PO-000588,MEP Rough-In L 1 Group 225,MEP Rough-In | L 1 | MEP_L_1_G225
1287499,MEP_L_1_G225_20291231,PO-000588,MEP Rough-In L 1 Group 225,MEP Rough-In | L 1 | MEP_L_1_G225
1350411,MEP_L_1_G225_20291231,PO-000588,MEP Rough-In L 1 Group 225,MEP Rough-In | L 1 | MEP_L_1_G225
1287497,MEP_L_1_G226_20291231,PO-000589,MEP Rough-In L 1 Group 226,MEP Rough-In | L 1 | MEP_L_1_G226
1350399,MEP_L_1_G226_20291231,PO-000589,MEP Rough-In L 1 Group 226,MEP Rough-In | L 1 | MEP_L_1_G226
1350405,MEP_L_1_G226_20291231,PO-000589,MEP Rough-In L 1 Group 226,MEP Rough-In | L 1 | MEP_L_1_G226
1350402,MEP_L_1_G227_20291231,PO-000590,MEP Rough-In L 1 Group 227,MEP Rough-In | L 1 | MEP_L_1_G227
1350408,MEP_L_1_G227_20291231,PO-000590,MEP Rough-In L 1 Group 227,MEP Rough-In | L 1 | MEP_L_1_G227
1353264,MEP_L_1_G227_20291231,PO-000590,MEP Rough-In L 1 Group 227,MEP Rough-In | L 1 | MEP_L_1_G227
1350396,MEP_L_1_G228_20291231,PO-000591,MEP Rough-In L 1 Group 228,MEP Rough-In | L 1 | MEP_L_1_G228
1350400,MEP_L_1_G228_20291231,PO-000591,MEP Rough-In L 1 Group 228,MEP Rough-In | L 1 | MEP_L_1_G228
1350406,MEP_L_1_G228_20291231,PO-000591,MEP Rough-In L 1 Group 228,MEP Rough-In | L 1 | MEP_L_1_G228
1286437,MEP_L_1_G229_20291231,PO-000592,MEP Rough-In L 1 Group 229,MEP Rough-In | L 1 | MEP_L_1_G229
1286438,MEP_L_1_G229_20291231,PO-000592,MEP Rough-In L 1 Group 229,MEP Rough-In | L 1 | MEP_L_1_G229
1350412,MEP_L_1_G229_20291231,PO-000592,MEP Rough-In L 1 Group 229,MEP Rough-In | L 1 | MEP_L_1_G229
1286220,MEP_L_1_G230_20291231,PO-000593,MEP Rough-In L 1 Group 230,MEP Rough-In | L 1 | MEP_L_1_G230
1353025,MEP_L_1_G230_20291231,PO-000593,MEP Rough-In L 1 Group 230,MEP Rough-In | L 1 | MEP_L_1_G230
1353224,MEP_L_1_G230_20291231,PO-000593,MEP Rough-In L 1 Group 230,MEP Rough-In | L 1 | MEP_L_1_G230
1353421,MEP_L_1_G231_20291231,PO-000594,MEP Rough-In L 1 Group 231,MEP Rough-In | L 1 | MEP_L_1_G231
1353458,MEP_L_1_G231_20291231,PO-000594,MEP Rough-In L 1 Group 231,MEP Rough-In | L 1 | MEP_L_1_G231
1353459,MEP_L_1_G231_20291231,PO-000594,MEP Rough-In L 1 Group 231,MEP Rough-In | L 1 | MEP_L_1_G231
1353207,MEP_L_1_G232_20291231,PO-000595,MEP Rough-In L 1 Group 232,MEP Rough-In | L 1 | MEP_L_1_G232
1253870,MEP_L_NEG_1_G001_20291203,PO-000046,MEP Rough-In L -1 Group 001,MEP Rough-In | L -1 | MEP_L_NEG_1_G001
1254749,MEP_L_NEG_1_G001_20291203,PO-000046,MEP Rough-In L -1 Group 001,MEP Rough-In | L -1 | MEP_L_NEG_1_G001
1277300,MEP_L_NEG_1_G001_20291203,PO-000046,MEP Rough-In L -1 Group 001,MEP Rough-In | L -1 | MEP_L_NEG_1_G001
1253855,MEP_L_NEG_1_G002_20291203,PO-000047,MEP Rough-In L -1 Group 002,MEP Rough-In | L -1 | MEP_L_NEG_1_G002
1277296,MEP_L_NEG_1_G002_20291203,PO-000047,MEP Rough-In L -1 Group 002,MEP Rough-In | L -1 | MEP_L_NEG_1_G002
1277298,MEP_L_NEG_1_G002_20291203,PO-000047,MEP Rough-In L -1 Group 002,MEP Rough-In | L -1 | MEP_L_NEG_1_G002
1253823,MEP_L_NEG_1_G003_20291203,PO-000048,MEP Rough-In L -1 Group 003,MEP Rough-In | L -1 | MEP_L_NEG_1_G003
1253840,MEP_L_NEG_1_G003_20291203,PO-000048,MEP Rough-In L -1 Group 003,MEP Rough-In | L -1 | MEP_L_NEG_1_G003
1277294,MEP_L_NEG_1_G003_20291203,PO-000048,MEP Rough-In L -1 Group 003,MEP Rough-In | L -1 | MEP_L_NEG_1_G003
1253806,MEP_L_NEG_1_G004_20291203,PO-000049,MEP Rough-In L -1 Group 004,MEP Rough-In | L -1 | MEP_L_NEG_1_G004
1277291,MEP_L_NEG_1_G004_20291203,PO-000049,MEP Rough-In L -1 Group 004,MEP Rough-In | L -1 | MEP_L_NEG_1_G004
1277293,MEP_L_NEG_1_G004_20291203,PO-000049,MEP Rough-In L -1 Group 004,MEP Rough-In | L -1 | MEP_L_NEG_1_G004
1253759,MEP_L_NEG_1_G005_20291203,PO-000050,MEP Rough-In L -1 Group 005,MEP Rough-In | L -1 | MEP_L_NEG_1_G005
1253791,MEP_L_NEG_1_G005_20291203,PO-000050,MEP Rough-In L -1 Group 005,MEP Rough-In | L -1 | MEP_L_NEG_1_G005
1277290,MEP_L_NEG_1_G005_20291203,PO-000050,MEP Rough-In L -1 Group 005,MEP Rough-In | L -1 | MEP_L_NEG_1_G005
1253773,MEP_L_NEG_1_G006_20291203,PO-000051,MEP Rough-In L -1 Group 006,MEP Rough-In | L -1 | MEP_L_NEG_1_G006
1253790,MEP_L_NEG_1_G006_20291203,PO-000051,MEP Rough-In L -1 Group 006,MEP Rough-In | L -1 | MEP_L_NEG_1_G006
1253805,MEP_L_NEG_1_G006_20291203,PO-000051,MEP Rough-In L -1 Group 006,MEP Rough-In | L -1 | MEP_L_NEG_1_G006
1253822,MEP_L_NEG_1_G007_20291203,PO-000052,MEP Rough-In L -1 Group 007,MEP Rough-In | L -1 | MEP_L_NEG_1_G007
1253839,MEP_L_NEG_1_G007_20291203,PO-000052,MEP Rough-In L -1 Group 007,MEP Rough-In | L -1 | MEP_L_NEG_1_G007
1253854,MEP_L_NEG_1_G007_20291203,PO-000052,MEP Rough-In L -1 Group 007,MEP Rough-In | L -1 | MEP_L_NEG_1_G007
1253869,MEP_L_NEG_1_G008_20291203,PO-000053,MEP Rough-In L -1 Group 008,MEP Rough-In | L -1 | MEP_L_NEG_1_G008
1253886,MEP_L_NEG_1_G008_20291203,PO-000053,MEP Rough-In L -1 Group 008,MEP Rough-In | L -1 | MEP_L_NEG_1_G008
1297228,MEP_L_NEG_1_G008_20291203,PO-000053,MEP Rough-In L -1 Group 008,MEP Rough-In | L -1 | MEP_L_NEG_1_G008
1253766,MEP_L_NEG_1_G009_20291203,PO-000054,MEP Rough-In L -1 Group 009,MEP Rough-In | L -1 | MEP_L_NEG_1_G009
1254088,MEP_L_NEG_1_G009_20291203,PO-000054,MEP Rough-In L -1 Group 009,MEP Rough-In | L -1 | MEP_L_NEG_1_G009
1277316,MEP_L_NEG_1_G009_20291203,PO-000054,MEP Rough-In L -1 Group 009,MEP Rough-In | L -1 | MEP_L_NEG_1_G009
1254092,MEP_L_NEG_1_G010_20291203,PO-000055,MEP Rough-In L -1 Group 010,MEP Rough-In | L -1 | MEP_L_NEG_1_G010
1277292,MEP_L_NEG_1_G010_20291203,PO-000055,MEP Rough-In L -1 Group 010,MEP Rough-In | L -1 | MEP_L_NEG_1_G010
1298310,MEP_L_NEG_1_G010_20291203,PO-000055,MEP Rough-In L -1 Group 010,MEP Rough-In | L -1 | MEP_L_NEG_1_G010
1277295,MEP_L_NEG_1_G011_20291203,PO-000056,MEP Rough-In L -1 Group 011,MEP Rough-In | L -1 | MEP_L_NEG_1_G011
1277297,MEP_L_NEG_1_G011_20291203,PO-000056,MEP Rough-In L -1 Group 011,MEP Rough-In | L -1 | MEP_L_NEG_1_G011
1277299,MEP_L_NEG_1_G011_20291203,PO-000056,MEP Rough-In L -1 Group 011,MEP Rough-In | L -1 | MEP_L_NEG_1_G011
1253780,MEP_L_NEG_1_G012_20291203,PO-000057,MEP Rough-In L -1 Group 012,MEP Rough-In | L -1 | MEP_L_NEG_1_G012
1253798,MEP_L_NEG_1_G012_20291203,PO-000057,MEP Rough-In L -1 Group 012,MEP Rough-In | L -1 | MEP_L_NEG_1_G012
1277301,MEP_L_NEG_1_G012_20291203,PO-000057,MEP Rough-In L -1 Group 012,MEP Rough-In | L -1 | MEP_L_NEG_1_G012
1253815,MEP_L_NEG_1_G013_20291203,PO-000058,MEP Rough-In L -1 Group 013,MEP Rough-In | L -1 | MEP_L_NEG_1_G013
1253830,MEP_L_NEG_1_G013_20291203,PO-000058,MEP Rough-In L -1 Group 013,MEP Rough-In | L -1 | MEP_L_NEG_1_G013
1253847,MEP_L_NEG_1_G013_20291203,PO-000058,MEP Rough-In L -1 Group 013,MEP Rough-In | L -1 | MEP_L_NEG_1_G013
1253862,MEP_L_NEG_1_G014_20291203,PO-000059,MEP Rough-In L -1 Group 014,MEP Rough-In | L -1 | MEP_L_NEG_1_G014
1253879,MEP_L_NEG_1_G014_20291203,PO-000059,MEP Rough-In L -1 Group 014,MEP Rough-In | L -1 | MEP_L_NEG_1_G014
1277314,MEP_L_NEG_1_G014_20291203,PO-000059,MEP Rough-In L -1 Group 014,MEP Rough-In | L -1 | MEP_L_NEG_1_G014
1277308,MEP_L_NEG_1_G015_20291203,PO-000060,MEP Rough-In L -1 Group 015,MEP Rough-In | L -1 | MEP_L_NEG_1_G015
1277310,MEP_L_NEG_1_G015_20291203,PO-000060,MEP Rough-In L -1 Group 015,MEP Rough-In | L -1 | MEP_L_NEG_1_G015
1277312,MEP_L_NEG_1_G015_20291203,PO-000060,MEP Rough-In L -1 Group 015,MEP Rough-In | L -1 | MEP_L_NEG_1_G015
1277302,MEP_L_NEG_1_G016_20291203,PO-000061,MEP Rough-In L -1 Group 016,MEP Rough-In | L -1 | MEP_L_NEG_1_G016
1277304,MEP_L_NEG_1_G016_20291203,PO-000061,MEP Rough-In L -1 Group 016,MEP Rough-In | L -1 | MEP_L_NEG_1_G016
1277306,MEP_L_NEG_1_G016_20291203,PO-000061,MEP Rough-In L -1 Group 016,MEP Rough-In | L -1 | MEP_L_NEG_1_G016
1253943,MEP_L_NEG_1_G017_20291203,PO-000062,MEP Rough-In L -1 Group 017,MEP Rough-In | L -1 | MEP_L_NEG_1_G017
1253948,MEP_L_NEG_1_G017_20291203,PO-000062,MEP Rough-In L -1 Group 017,MEP Rough-In | L -1 | MEP_L_NEG_1_G017
1253953,MEP_L_NEG_1_G017_20291203,PO-000062,MEP Rough-In L -1 Group 017,MEP Rough-In | L -1 | MEP_L_NEG_1_G017
1253928,MEP_L_NEG_1_G018_20291203,PO-000063,MEP Rough-In L -1 Group 018,MEP Rough-In | L -1 | MEP_L_NEG_1_G018
1253933,MEP_L_NEG_1_G018_20291203,PO-000063,MEP Rough-In L -1 Group 018,MEP Rough-In | L -1 | MEP_L_NEG_1_G018
1253938,MEP_L_NEG_1_G018_20291203,PO-000063,MEP Rough-In L -1 Group 018,MEP Rough-In | L -1 | MEP_L_NEG_1_G018
1253248,MEP_L_NEG_1_G019_20291203,PO-000064,MEP Rough-In L -1 Group 019,MEP Rough-In | L -1 | MEP_L_NEG_1_G019
1253917,MEP_L_NEG_1_G019_20291203,PO-000064,MEP Rough-In L -1 Group 019,MEP Rough-In | L -1 | MEP_L_NEG_1_G019
1253923,MEP_L_NEG_1_G019_20291203,PO-000064,MEP Rough-In L -1 Group 019,MEP Rough-In | L -1 | MEP_L_NEG_1_G019
1253349,MEP_L_NEG_1_G020_20291203,PO-000065,MEP Rough-In L -1 Group 020,MEP Rough-In | L -1 | MEP_L_NEG_1_G020
1277303,MEP_L_NEG_1_G020_20291203,PO-000065,MEP Rough-In L -1 Group 020,MEP Rough-In | L -1 | MEP_L_NEG_1_G020
1277305,MEP_L_NEG_1_G020_20291203,PO-000065,MEP Rough-In L -1 Group 020,MEP Rough-In | L -1 | MEP_L_NEG_1_G020
1253410,MEP_L_NEG_1_G021_20291203,PO-000066,MEP Rough-In L -1 Group 021,MEP Rough-In | L -1 | MEP_L_NEG_1_G021
1253461,MEP_L_NEG_1_G021_20291203,PO-000066,MEP Rough-In L -1 Group 021,MEP Rough-In | L -1 | MEP_L_NEG_1_G021
1277307,MEP_L_NEG_1_G021_20291203,PO-000066,MEP Rough-In L -1 Group 021,MEP Rough-In | L -1 | MEP_L_NEG_1_G021
1253550,MEP_L_NEG_1_G022_20291203,PO-000067,MEP Rough-In L -1 Group 022,MEP Rough-In | L -1 | MEP_L_NEG_1_G022
1277309,MEP_L_NEG_1_G022_20291203,PO-000067,MEP Rough-In L -1 Group 022,MEP Rough-In | L -1 | MEP_L_NEG_1_G022
1277311,MEP_L_NEG_1_G022_20291203,PO-000067,MEP Rough-In L -1 Group 022,MEP Rough-In | L -1 | MEP_L_NEG_1_G022
1253601,MEP_L_NEG_1_G023_20291203,PO-000068,MEP Rough-In L -1 Group 023,MEP Rough-In | L -1 | MEP_L_NEG_1_G023
1253650,MEP_L_NEG_1_G023_20291203,PO-000068,MEP Rough-In L -1 Group 023,MEP Rough-In | L -1 | MEP_L_NEG_1_G023
1277313,MEP_L_NEG_1_G023_20291203,PO-000068,MEP Rough-In L -1 Group 023,MEP Rough-In | L -1 | MEP_L_NEG_1_G023
1253667,MEP_L_NEG_1_G024_20291203,PO-000069,MEP Rough-In L -1 Group 024,MEP Rough-In | L -1 | MEP_L_NEG_1_G024
1277315,MEP_L_NEG_1_G024_20291203,PO-000069,MEP Rough-In L -1 Group 024,MEP Rough-In | L -1 | MEP_L_NEG_1_G024
1277317,MEP_L_NEG_1_G024_20291203,PO-000069,MEP Rough-In L -1 Group 024,MEP Rough-In | L -1 | MEP_L_NEG_1_G024
1151315,MEP_L_NEG_1_G025_20291204,PO-000072,MEP Rough-In L -1 Group 025,MEP Rough-In | L -1 | MEP_L_NEG_1_G025
1151583,MEP_L_NEG_1_G025_20291204,PO-000072,MEP Rough-In L -1 Group 025,MEP Rough-In | L -1 | MEP_L_NEG_1_G025
1151877,MEP_L_NEG_1_G025_20291204,PO-000072,MEP Rough-In L -1 Group 025,MEP Rough-In | L -1 | MEP_L_NEG_1_G025
1152137,MEP_L_NEG_1_G026_20291204,PO-000073,MEP Rough-In L -1 Group 026,MEP Rough-In | L -1 | MEP_L_NEG_1_G026
1152842,MEP_L_NEG_1_G026_20291204,PO-000073,MEP Rough-In L -1 Group 026,MEP Rough-In | L -1 | MEP_L_NEG_1_G026
1378847,MEP_L_NEG_1_G026_20291204,PO-000073,MEP Rough-In L -1 Group 026,MEP Rough-In | L -1 | MEP_L_NEG_1_G026
1152870,MEP_L_NEG_1_G027_20291204,PO-000074,MEP Rough-In L -1 Group 027,MEP Rough-In | L -1 | MEP_L_NEG_1_G027
1152890,MEP_L_NEG_1_G027_20291204,PO-000074,MEP Rough-In L -1 Group 027,MEP Rough-In | L -1 | MEP_L_NEG_1_G027
1152907,MEP_L_NEG_1_G027_20291204,PO-000074,MEP Rough-In L -1 Group 027,MEP Rough-In | L -1 | MEP_L_NEG_1_G027
1165428,MEP_L_NEG_1_G028_20291204,PO-000075,MEP Rough-In L -1 Group 028,MEP Rough-In | L -1 | MEP_L_NEG_1_G028
1165430,MEP_L_NEG_1_G028_20291204,PO-000075,MEP Rough-In L -1 Group 028,MEP Rough-In | L -1 | MEP_L_NEG_1_G028
1340613,MEP_L_NEG_1_G028_20291204,PO-000075,MEP Rough-In L -1 Group 028,MEP Rough-In | L -1 | MEP_L_NEG_1_G028
1153281,MEP_L_NEG_1_G029_20291204,PO-000076,MEP Rough-In L -1 Group 029,MEP Rough-In | L -1 | MEP_L_NEG_1_G029
1340508,MEP_L_NEG_1_G029_20291204,PO-000076,MEP Rough-In L -1 Group 029,MEP Rough-In | L -1 | MEP_L_NEG_1_G029
1340611,MEP_L_NEG_1_G029_20291204,PO-000076,MEP Rough-In L -1 Group 029,MEP Rough-In | L -1 | MEP_L_NEG_1_G029
1152880,MEP_L_NEG_1_G030_20291204,PO-000077,MEP Rough-In L -1 Group 030,MEP Rough-In | L -1 | MEP_L_NEG_1_G030
1340587,MEP_L_NEG_1_G030_20291204,PO-000077,MEP Rough-In L -1 Group 030,MEP Rough-In | L -1 | MEP_L_NEG_1_G030
1340675,MEP_L_NEG_1_G030_20291204,PO-000077,MEP Rough-In L -1 Group 030,MEP Rough-In | L -1 | MEP_L_NEG_1_G030
1152898,MEP_L_NEG_1_G031_20291204,PO-000078,MEP Rough-In L -1 Group 031,MEP Rough-In | L -1 | MEP_L_NEG_1_G031
1152899,MEP_L_NEG_1_G031_20291204,PO-000078,MEP Rough-In L -1 Group 031,MEP Rough-In | L -1 | MEP_L_NEG_1_G031
1165431,MEP_L_NEG_1_G031_20291204,PO-000078,MEP Rough-In L -1 Group 031,MEP Rough-In | L -1 | MEP_L_NEG_1_G031
1152823,MEP_L_NEG_1_G032_20291204,PO-000079,MEP Rough-In L -1 Group 032,MEP Rough-In | L -1 | MEP_L_NEG_1_G032
1152914,MEP_L_NEG_1_G032_20291204,PO-000079,MEP Rough-In L -1 Group 032,MEP Rough-In | L -1 | MEP_L_NEG_1_G032
1340558,MEP_L_NEG_1_G032_20291204,PO-000079,MEP Rough-In L -1 Group 032,MEP Rough-In | L -1 | MEP_L_NEG_1_G032
1153280,MEP_L_NEG_1_G033_20291204,PO-000080,MEP Rough-In L -1 Group 033,MEP Rough-In | L -1 | MEP_L_NEG_1_G033
1165429,MEP_L_NEG_1_G033_20291204,PO-000080,MEP Rough-In L -1 Group 033,MEP Rough-In | L -1 | MEP_L_NEG_1_G033
1708563,MEP_L_NEG_1_G033_20291204,PO-000080,MEP Rough-In L -1 Group 033,MEP Rough-In | L -1 | MEP_L_NEG_1_G033
1152915,MEP_L_NEG_1_G034_20291204,PO-000081,MEP Rough-In L -1 Group 034,MEP Rough-In | L -1 | MEP_L_NEG_1_G034
1165427,MEP_L_NEG_1_G034_20291204,PO-000081,MEP Rough-In L -1 Group 034,MEP Rough-In | L -1 | MEP_L_NEG_1_G034
1340632,MEP_L_NEG_1_G034_20291204,PO-000081,MEP Rough-In L -1 Group 034,MEP Rough-In | L -1 | MEP_L_NEG_1_G034
1152850,MEP_L_NEG_1_G035_20291204,PO-000082,MEP Rough-In L -1 Group 035,MEP Rough-In | L -1 | MEP_L_NEG_1_G035
1152878,MEP_L_NEG_1_G035_20291204,PO-000082,MEP Rough-In L -1 Group 035,MEP Rough-In | L -1 | MEP_L_NEG_1_G035
1152897,MEP_L_NEG_1_G035_20291204,PO-000082,MEP Rough-In L -1 Group 035,MEP Rough-In | L -1 | MEP_L_NEG_1_G035
1359795,MEP_L_NEG_1_G036_20291204,PO-000083,MEP Rough-In L -1 Group 036,MEP Rough-In | L -1 | MEP_L_NEG_1_G036
1360763,MEP_L_NEG_1_G036_20291204,PO-000083,MEP Rough-In L -1 Group 036,MEP Rough-In | L -1 | MEP_L_NEG_1_G036
1378848,MEP_L_NEG_1_G036_20291204,PO-000083,MEP Rough-In L -1 Group 036,MEP Rough-In | L -1 | MEP_L_NEG_1_G036
1151162,MEP_L_NEG_1_G037_20291204,PO-000084,MEP Rough-In L -1 Group 037,MEP Rough-In | L -1 | MEP_L_NEG_1_G037
1151658,MEP_L_NEG_1_G037_20291204,PO-000084,MEP Rough-In L -1 Group 037,MEP Rough-In | L -1 | MEP_L_NEG_1_G037
1340547,MEP_L_NEG_1_G037_20291204,PO-000084,MEP Rough-In L -1 Group 037,MEP Rough-In | L -1 | MEP_L_NEG_1_G037
1151456,MEP_L_NEG_1_G038_20291204,PO-000085,MEP Rough-In L -1 Group 038,MEP Rough-In | L -1 | MEP_L_NEG_1_G038
1152022,MEP_L_NEG_1_G038_20291204,PO-000085,MEP Rough-In L -1 Group 038,MEP Rough-In | L -1 | MEP_L_NEG_1_G038
1340373,MEP_L_NEG_1_G038_20291204,PO-000085,MEP Rough-In L -1 Group 038,MEP Rough-In | L -1 | MEP_L_NEG_1_G038
1153377,MEP_L_NEG_1_G039_20291204,PO-000086,MEP Rough-In L -1 Group 039,MEP Rough-In | L -1 | MEP_L_NEG_1_G039
1153385,MEP_L_NEG_1_G039_20291204,PO-000086,MEP Rough-In L -1 Group 039,MEP Rough-In | L -1 | MEP_L_NEG_1_G039
1171056,MEP_L_NEG_1_G039_20291204,PO-000086,MEP Rough-In L -1 Group 039,MEP Rough-In | L -1 | MEP_L_NEG_1_G039
1153712,MEP_L_NEG_1_G040_20291204,PO-000087,MEP Rough-In L -1 Group 040,MEP Rough-In | L -1 | MEP_L_NEG_1_G040
1170937,MEP_L_NEG_1_G040_20291204,PO-000087,MEP Rough-In L -1 Group 040,MEP Rough-In | L -1 | MEP_L_NEG_1_G040
1298319,MEP_L_NEG_1_G040_20291204,PO-000087,MEP Rough-In L -1 Group 040,MEP Rough-In | L -1 | MEP_L_NEG_1_G040
1128221,MEP_L_NEG_1_G041_20291204,PO-000088,MEP Rough-In L -1 Group 041,MEP Rough-In | L -1 | MEP_L_NEG_1_G041
1157667,MEP_L_NEG_1_G041_20291204,PO-000088,MEP Rough-In L -1 Group 041,MEP Rough-In | L -1 | MEP_L_NEG_1_G041
1252388,MEP_L_NEG_1_G041_20291204,PO-000088,MEP Rough-In L -1 Group 041,MEP Rough-In | L -1 | MEP_L_NEG_1_G041
1280958,MEP_L_NEG_1_G042_20291204,PO-000089,MEP Rough-In L -1 Group 042,MEP Rough-In | L -1 | MEP_L_NEG_1_G042
1317728,MEP_L_NEG_1_G042_20291204,PO-000089,MEP Rough-In L -1 Group 042,MEP Rough-In | L -1 | MEP_L_NEG_1_G042
1320252,MEP_L_NEG_1_G042_20291204,PO-000089,MEP Rough-In L -1 Group 042,MEP Rough-In | L -1 | MEP_L_NEG_1_G042
1249340,MEP_L_NEG_1_G043_20291204,PO-000090,MEP Rough-In L -1 Group 043,MEP Rough-In | L -1 | MEP_L_NEG_1_G043
1249690,MEP_L_NEG_1_G043_20291204,PO-000090,MEP Rough-In L -1 Group 043,MEP Rough-In | L -1 | MEP_L_NEG_1_G043
1280517,MEP_L_NEG_1_G043_20291204,PO-000090,MEP Rough-In L -1 Group 043,MEP Rough-In | L -1 | MEP_L_NEG_1_G043
1320250,MEP_L_NEG_1_G044_20291204,PO-000091,MEP Rough-In L -1 Group 044,MEP Rough-In | L -1 | MEP_L_NEG_1_G044
1381828,MEP_L_NEG_1_G044_20291204,PO-000091,MEP Rough-In L -1 Group 044,MEP Rough-In | L -1 | MEP_L_NEG_1_G044
1381829,MEP_L_NEG_1_G044_20291204,PO-000091,MEP Rough-In L -1 Group 044,MEP Rough-In | L -1 | MEP_L_NEG_1_G044
1381695,MEP_L_NEG_1_G045_20291204,PO-000092,MEP Rough-In L -1 Group 045,MEP Rough-In | L -1 | MEP_L_NEG_1_G045
1381696,MEP_L_NEG_1_G045_20291204,PO-000092,MEP Rough-In L -1 Group 045,MEP Rough-In | L -1 | MEP_L_NEG_1_G045
1381758,MEP_L_NEG_1_G045_20291204,PO-000092,MEP Rough-In L -1 Group 045,MEP Rough-In | L -1 | MEP_L_NEG_1_G045
1169283,MEP_L_NEG_1_G046_20291204,PO-000093,MEP Rough-In L -1 Group 046,MEP Rough-In | L -1 | MEP_L_NEG_1_G046
1330250,MEP_L_NEG_1_G046_20291204,PO-000093,MEP Rough-In L -1 Group 046,MEP Rough-In | L -1 | MEP_L_NEG_1_G046
1381759,MEP_L_NEG_1_G046_20291204,PO-000093,MEP Rough-In L -1 Group 046,MEP Rough-In | L -1 | MEP_L_NEG_1_G046
1380906,MEP_L_NEG_1_G047_20291204,PO-000094,MEP Rough-In L -1 Group 047,MEP Rough-In | L -1 | MEP_L_NEG_1_G047
1380907,MEP_L_NEG_1_G047_20291204,PO-000094,MEP Rough-In L -1 Group 047,MEP Rough-In | L -1 | MEP_L_NEG_1_G047
1381046,MEP_L_NEG_1_G047_20291204,PO-000094,MEP Rough-In L -1 Group 047,MEP Rough-In | L -1 | MEP_L_NEG_1_G047
1170080,MEP_L_NEG_1_G048_20291204,PO-000095,MEP Rough-In L -1 Group 048,MEP Rough-In | L -1 | MEP_L_NEG_1_G048
1299575,MEP_L_NEG_1_G048_20291204,PO-000095,MEP Rough-In L -1 Group 048,MEP Rough-In | L -1 | MEP_L_NEG_1_G048
1330252,MEP_L_NEG_1_G048_20291204,PO-000095,MEP Rough-In L -1 Group 048,MEP Rough-In | L -1 | MEP_L_NEG_1_G048
1279955,MEP_L_NEG_1_G049_20291205,PO-000106,MEP Rough-In L -1 Group 049,MEP Rough-In | L -1 | MEP_L_NEG_1_G049
1298985,MEP_L_NEG_1_G049_20291205,PO-000106,MEP Rough-In L -1 Group 049,MEP Rough-In | L -1 | MEP_L_NEG_1_G049
1299117,MEP_L_NEG_1_G049_20291205,PO-000106,MEP Rough-In L -1 Group 049,MEP Rough-In | L -1 | MEP_L_NEG_1_G049
1168849,MEP_L_NEG_1_G050_20291205,PO-000107,MEP Rough-In L -1 Group 050,MEP Rough-In | L -1 | MEP_L_NEG_1_G050
1170437,MEP_L_NEG_1_G050_20291205,PO-000107,MEP Rough-In L -1 Group 050,MEP Rough-In | L -1 | MEP_L_NEG_1_G050
1320135,MEP_L_NEG_1_G050_20291205,PO-000107,MEP Rough-In L -1 Group 050,MEP Rough-In | L -1 | MEP_L_NEG_1_G050
1248001,MEP_L_NEG_1_G051_20291205,PO-000108,MEP Rough-In L -1 Group 051,MEP Rough-In | L -1 | MEP_L_NEG_1_G051
1317744,MEP_L_NEG_1_G051_20291205,PO-000108,MEP Rough-In L -1 Group 051,MEP Rough-In | L -1 | MEP_L_NEG_1_G051
1320133,MEP_L_NEG_1_G051_20291205,PO-000108,MEP Rough-In L -1 Group 051,MEP Rough-In | L -1 | MEP_L_NEG_1_G051
1381658,MEP_L_NEG_1_G052_20291205,PO-000109,MEP Rough-In L -1 Group 052,MEP Rough-In | L -1 | MEP_L_NEG_1_G052
1381862,MEP_L_NEG_1_G052_20291205,PO-000109,MEP Rough-In L -1 Group 052,MEP Rough-In | L -1 | MEP_L_NEG_1_G052
1381863,MEP_L_NEG_1_G052_20291205,PO-000109,MEP Rough-In L -1 Group 052,MEP Rough-In | L -1 | MEP_L_NEG_1_G052
1381659,MEP_L_NEG_1_G053_20291205,PO-000110,MEP Rough-In L -1 Group 053,MEP Rough-In | L -1 | MEP_L_NEG_1_G053
1381739,MEP_L_NEG_1_G053_20291205,PO-000110,MEP Rough-In L -1 Group 053,MEP Rough-In | L -1 | MEP_L_NEG_1_G053
