delivery_unit_id,need_ts,volume_cf,storage_area_sf,element_count,takt_zones,levels,disciplines,categories,first_task,source,need_date
1928769,2030-01-01 13:15:00,2.75,33.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928779,2030-01-01 13:30:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928891,2030-01-01 13:45:00,2.75,33.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928895,2030-01-01 14:00:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928889,2030-01-01 14:15:00,2.82,34.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928894,2030-01-01 14:30:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928883,2030-01-01 14:45:00,2.75,33.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928893,2030-01-01 15:00:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928984,2030-01-01 15:15:00,2.75,33.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928988,2030-01-01 15:30:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928982,2030-01-01 15:45:00,2.82,34.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928987,2030-01-01 16:00:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928976,2030-01-01 16:15:00,2.75,33.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1928986,2030-01-01 16:30:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1929075,2030-01-01 16:45:00,2.8,34.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-01
1929079,2030-01-02 09:00:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929073,2030-01-02 09:15:00,2.87,34.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929078,2030-01-02 09:30:00,0.26,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929067,2030-01-02 09:45:00,2.8,34.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929077,2030-01-02 10:00:00,0.25,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929085,2030-01-02 10:15:00,0.69,5.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929071,2030-01-02 10:30:00,0.09,1.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929069,2030-01-02 10:45:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929086,2030-01-02 11:00:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929080,2030-01-02 11:15:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929089,2030-01-02 11:30:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929091,2030-01-02 11:45:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929082,2030-01-02 12:00:00,0.39,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929087,2030-01-02 12:15:00,0.39,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929081,2030-01-02 12:30:00,0.39,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929090,2030-01-02 12:45:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929092,2030-01-02 13:00:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929083,2030-01-02 13:15:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929088,2030-01-02 13:30:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929068,2030-01-02 13:45:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929070,2030-01-02 14:00:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929084,2030-01-02 14:15:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928994,2030-01-02 14:30:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928980,2030-01-02 14:45:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928978,2030-01-02 15:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928995,2030-01-02 15:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928989,2030-01-02 15:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928998,2030-01-02 15:45:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1929000,2030-01-02 16:00:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928991,2030-01-02 16:15:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928996,2030-01-02 16:30:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928990,2030-01-02 16:45:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-02
1928999,2030-01-03 09:00:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1929001,2030-01-03 09:15:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928992,2030-01-03 09:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928997,2030-01-03 09:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928977,2030-01-03 10:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928979,2030-01-03 10:15:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928993,2030-01-03 10:30:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928901,2030-01-03 10:45:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928887,2030-01-03 11:00:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928885,2030-01-03 11:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928902,2030-01-03 11:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928896,2030-01-03 11:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928905,2030-01-03 12:00:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928907,2030-01-03 12:15:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928898,2030-01-03 12:30:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928903,2030-01-03 12:45:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928897,2030-01-03 13:00:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928906,2030-01-03 13:15:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928908,2030-01-03 13:30:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928899,2030-01-03 13:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928904,2030-01-03 14:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928884,2030-01-03 14:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928886,2030-01-03 14:30:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928900,2030-01-03 14:45:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928787,2030-01-03 15:00:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928773,2030-01-03 15:15:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928771,2030-01-03 15:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928788,2030-01-03 15:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928782,2030-01-03 16:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928791,2030-01-03 16:15:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928793,2030-01-03 16:30:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928784,2030-01-03 16:45:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-03
1928789,2030-01-04 09:00:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928783,2030-01-04 09:15:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928792,2030-01-04 09:30:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928794,2030-01-04 09:45:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928785,2030-01-04 10:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928790,2030-01-04 10:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928770,2030-01-04 10:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928772,2030-01-04 10:45:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1928786,2030-01-04 11:00:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384009,2030-01-04 11:15:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383908,2030-01-04 11:30:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383906,2030-01-04 11:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384011,2030-01-04 12:00:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383979,2030-01-04 12:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384041,2030-01-04 12:30:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384055,2030-01-04 12:45:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383993,2030-01-04 13:00:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384012,2030-01-04 13:15:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383980,2030-01-04 13:30:00,0.38,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384042,2030-01-04 13:45:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384056,2030-01-04 14:00:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383994,2030-01-04 14:15:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384013,2030-01-04 14:30:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383905,2030-01-04 14:45:00,0.37,3.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1383907,2030-01-04 15:00:00,0.69,5.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1384007,2030-01-04 15:15:00,0.09,1.0,1.0,L 1 Zone 7,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722315,2030-01-04 15:30:00,0.21,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722329,2030-01-04 15:45:00,0.31,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722334,2030-01-04 16:00:00,0.31,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722304,2030-01-04 16:15:00,0.31,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722306,2030-01-04 16:30:00,0.69,5.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722330,2030-01-04 16:45:00,0.09,1.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-04
1722043,2030-01-07 09:00:00,0.69,5.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722072,2030-01-07 09:15:00,0.09,1.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1939986,2030-01-07 09:30:00,0.18,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1939996,2030-01-07 09:45:00,0.27,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1767160,2030-01-07 10:00:00,0.27,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1939997,2030-01-07 10:15:00,0.28,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1939999,2030-01-07 10:30:00,0.69,5.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1940000,2030-01-07 10:45:00,0.08,1.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722078,2030-01-07 11:00:00,0.67,5.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722081,2030-01-07 11:15:00,0.08,1.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722042,2030-01-07 11:30:00,0.28,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722074,2030-01-07 11:45:00,0.28,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722039,2030-01-07 12:00:00,1.94,23.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722052,2030-01-07 12:15:00,0.17,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1767161,2030-01-07 12:30:00,0.26,2.0,1.0,L 1 Zone 3,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722073,2030-01-07 12:45:00,0.69,5.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722044,2030-01-07 13:00:00,0.09,1.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722147,2030-01-07 13:15:00,0.69,5.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722157,2030-01-07 13:30:00,0.07,1.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722145,2030-01-07 13:45:00,0.33,2.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722143,2030-01-07 14:00:00,2.27,27.0,1.0,,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722150,2030-01-07 14:15:00,0.2,2.0,1.0,,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722146,2030-01-07 14:30:00,0.31,2.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722159,2030-01-07 14:45:00,0.31,2.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722158,2030-01-07 15:00:00,0.69,5.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1722148,2030-01-07 15:15:00,0.09,1.0,1.0,,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1526328,2030-01-07 15:30:00,0.69,5.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
1526377,2030-01-07 15:45:00,0.1,1.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
2008789,2030-01-07 16:00:00,0.69,5.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
2008788,2030-01-07 16:15:00,0.09,1.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
2008783,2030-01-07 16:30:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
2008790,2030-01-07 16:45:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-07
2008781,2030-01-08 09:00:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008793,2030-01-08 09:15:00,0.69,5.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008795,2030-01-08 09:30:00,0.09,1.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008784,2030-01-08 09:45:00,0.28,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008791,2030-01-08 10:00:00,0.28,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008782,2030-01-08 10:15:00,0.28,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008794,2030-01-08 10:30:00,0.69,5.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008796,2030-01-08 10:45:00,0.09,1.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008785,2030-01-08 11:00:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008792,2030-01-08 11:15:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008780,2030-01-08 11:30:00,0.27,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008786,2030-01-08 11:45:00,0.69,5.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008787,2030-01-08 12:00:00,0.09,1.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Wall Mullions,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
2008777,2030-01-08 12:15:00,0.19,2.0,1.0,L 1 Zone 5,L 1,Architecture,Curtain Panels,Glass Install + Glazing,Micro Schedule Fallback,2030-01-08
